time,power_demand,day,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Federal Holiday,Academic Break,Max Connected Users
2021-02-16 23:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 00:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 01:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 02:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 03:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 04:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 05:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 06:00:00,27254,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-17 07:00:00,30572,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-17 08:00:00,31816,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2
2021-02-17 09:00:00,42520,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2
2021-02-17 10:00:00,42609,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2
2021-02-17 11:00:00,37153,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-17 12:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-17 13:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 14:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 15:00:00,76624,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-17 16:00:00,6960,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-17 17:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 18:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 19:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 20:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 21:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 22:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-17 23:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-18 00:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 01:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 02:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 03:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 04:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 05:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 06:00:00,20218,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-18 07:00:00,36281,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-18 08:00:00,860,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-18 09:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 10:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 11:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 12:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 13:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 14:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 15:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 16:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 17:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 18:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 19:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 20:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 21:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 22:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-18 23:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-19 00:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 01:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 02:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 03:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 04:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 05:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 06:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 07:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 08:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 09:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 10:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 11:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 12:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 13:00:00,76189,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1
2021-02-19 14:00:00,34757,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1
2021-02-19 15:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 16:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 17:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 18:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 19:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 20:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 21:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 22:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-19 23:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-20 00:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 01:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 02:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 03:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 04:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 05:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 06:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 07:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 08:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 09:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 10:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 11:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 12:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 13:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 14:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 15:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 16:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 17:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 18:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 19:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 20:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 21:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 22:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-20 23:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-21 00:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 01:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 02:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 03:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 04:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 05:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 06:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 07:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 08:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 09:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 10:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 11:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 12:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 13:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 14:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 15:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 16:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 17:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 18:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 19:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 20:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 21:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 22:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-21 23:00:00,0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
2021-02-22 00:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 01:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 02:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 03:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 04:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 05:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 06:00:00,20077,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-22 07:00:00,30158,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-22 08:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 09:00:00,6821,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-22 10:00:00,81535,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-22 11:00:00,81325,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-22 12:00:00,81333,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-22 13:00:00,67684,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-22 14:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 15:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 16:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 17:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 18:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 19:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 20:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 21:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 22:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-22 23:00:00,0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 00:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 01:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 02:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 03:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 04:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 05:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 06:00:00,23759,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-23 07:00:00,26397,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-23 08:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-23 09:00:00,58791,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-23 10:00:00,76776,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2021-02-23 11:00:00,81339,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-23 12:00:00,81772,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-23 13:00:00,81804,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-23 14:00:00,81912,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-23 15:00:00,81978,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-23 16:00:00,6807,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-23 17:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 18:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 19:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 20:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 21:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 22:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-23 23:00:00,0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 00:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 01:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 02:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 03:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 04:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 05:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 06:00:00,20092,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-24 07:00:00,30498,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-24 08:00:00,19963,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-24 09:00:00,79974,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-24 10:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-24 11:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 12:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 13:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 14:00:00,33949,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-24 15:00:00,81831,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-24 16:00:00,20528,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
2021-02-24 17:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 18:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 19:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 20:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 21:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 22:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-24 23:00:00,0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2021-02-25 00:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-25 01:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-25 02:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-25 03:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-25 04:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-25 05:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-25 06:00:00,23280,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 07:00:00,26546,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 08:00:00,235,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 09:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 10:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 11:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 12:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-25 13:00:00,6372,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 14:00:00,40199,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 15:00:00,30912,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 16:00:00,8088,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 17:00:00,8088,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 18:00:00,8088,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 19:00:00,8088,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 20:00:00,8088,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 21:00:00,4718,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
2021-02-25 22:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-25 23:00:00,0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
2021-02-26 00:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 01:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 02:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 03:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 04:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 05:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 06:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 07:00:00,4754,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1
2021-02-26 08:00:00,115210,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2
2021-02-26 09:00:00,90037,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2
2021-02-26 10:00:00,69599,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2
2021-02-26 11:00:00,83405,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1
2021-02-26 12:00:00,41561,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1
2021-02-26 13:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 14:00:00,35108,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1
2021-02-26 15:00:00,70480,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2
2021-02-26 16:00:00,1035,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1
2021-02-26 17:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 18:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 19:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 20:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 21:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 22:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-26 23:00:00,0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
2021-02-27 00:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-27 01:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-27 02:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-27 03:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-27 04:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-27 05:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-27 06:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-27 07:00:00,39526,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1
2021-02-27 08:00:00,79201,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1
2021-02-27 09:00:00,26364,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1
2021-02-27 10:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-27 11:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-27 12:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-27 13:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
2021-02-27 14:00:00,0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
